product_id,product_name,product_brand,category,price,rating,rating_count,product_link,smart_feature,screen_size_inch
TV1027,Vizio 50 Inch 4K Smart TV,Vizio,Electronics > TV & Video > Smart TVs,1987.44,3.93,1131,https://www.walmart.com/ip/1000027,No,50
TV1028,Panasonic 80 Inch HD Ready TV,Panasonic,Electronics > TV & Video > Smart TVs,1620.9,3.77,1013,https://www.walmart.com/ip/1000028,Yes,80
TV1029,TCL 52 Inch HD Ready TV,TCL,Electronics > TV & Video > Smart TVs,1732.13,3.72,5804,https://www.walmart.com/ip/1000029,Yes,52
TV1030,Panasonic 64 Inch UHD TV,Panasonic,Electronics > TV & Video > Smart TVs,1949.08,4.14,8773,https://www.walmart.com/ip/1000030,Yes,64
TV1031,Sanyo 65 Inch Android TV,Sanyo,Electronics > TV & Video > Smart TVs,1132.38,4.44,3843,https://www.walmart.com/ip/1000031,Yes,65
TV1032,Sanyo 62 Inch HD Ready TV,Sanyo,Electronics > TV & Video > Smart TVs,788.98,4.51,3688,https://www.walmart.com/ip/1000032,No,62
TV1033,Hisense 65 Inch UHD TV,Hisense,Electronics > TV & Video > Smart TVs,1193.79,4.14,7652,https://www.walmart.com/ip/1000033,Yes,65
TV1034,Vizio 32 Inch OLED TV,Vizio,Electronics > TV & Video > Smart TVs,1509.11,3.55,832,https://www.walmart.com/ip/1000034,No,32
TV1035,TCL 64 Inch OLED TV,TCL,Electronics > TV & Video > Smart TVs,2384.35,3.98,104,https://www.walmart.com/ip/1000035,No,64
TV1036,Sony 57 Inch 4K Smart TV,Sony,Electronics > TV & Video > Smart TVs,565.11,3.83,7768,https://www.walmart.com/ip/1000036,No,57
TV1037,LG 80 Inch 4K Smart TV,LG,Electronics > TV & Video > Smart TVs,1547.38,3.59,2644,https://www.walmart.com/ip/1000037,No,80
TV1038,Samsung 41 Inch LED Smart TV,Samsung,Electronics > TV & Video > Smart TVs,174.62,3.83,288,https://www.walmart.com/ip/1000038,Yes,41
TV1039,Philips 85 Inch Roku Smart TV,Philips,Electronics > TV & Video > Smart TVs,2215.84,4.12,4439,https://www.walmart.com/ip/1000039,Yes,85
TV1040,Panasonic 80 Inch HD Ready TV,Panasonic,Electronics > TV & Video > Smart TVs,368.35,3.78,1998,https://www.walmart.com/ip/1000040,Yes,80
TV1041,TCL 70 Inch UHD TV,TCL,Electronics > TV & Video > Smart TVs,544.83,4.77,7402,https://www.walmart.com/ip/1000041,Yes,70
TV1042,Sanyo 74 Inch HD Ready TV,Sanyo,Electronics > TV & Video > Smart TVs,1684.31,3.67,6187,https://www.walmart.com/ip/1000042,No,74
TV1043,Samsung 76 Inch Roku Smart TV,Samsung,Electronics > TV & Video > Smart TVs,1164.54,4.21,7715,https://www.walmart.com/ip/1000043,No,76
TV1044,Panasonic 78 Inch HD Ready TV,Panasonic,Electronics > TV & Video > Smart TVs,1724.26,3.61,5166,https://www.walmart.com/ip/1000044,No,78
TV1045,Hisense 62 Inch Android TV,Hisense,Electronics > TV & Video > Smart TVs,2480.11,4.26,3747,https://www.walmart.com/ip/1000045,Yes,62
TV1046,LG 78 Inch Roku Smart TV,LG,Electronics > TV & Video > Smart TVs,1922.54,4.41,5416,https://www.walmart.com/ip/1000046,Yes,78
TV1047,Samsung 40 Inch Roku Smart TV,Samsung,Electronics > TV & Video > Smart TVs,2130.38,4.03,4482,https://www.walmart.com/ip/1000047,Yes,40
TV1048,TCL 63 Inch HD Ready TV,TCL,Electronics > TV & Video > Smart TVs,2178.73,4.06,5659,https://www.walmart.com/ip/1000048,No,63
TV1049,LG 41 Inch UHD TV,LG,Electronics > TV & Video > Smart TVs,952.41,3.58,4024,https://www.walmart.com/ip/1000049,No,41
TV1050,Vizio 67 Inch LED Smart TV,Vizio,Electronics > TV & Video > Smart TVs,1409.59,4.43,9146,https://www.walmart.com/ip/1000050,Yes,67
TV1051,Hisense 66 Inch HD Ready TV,Hisense,Electronics > TV & Video > Smart TVs,425.54,3.94,1383,https://www.walmart.com/ip/1000051,Yes,66
TV1052,Sanyo 75 Inch Android TV,Sanyo,Electronics > TV & Video > Smart TVs,1363.6,3.91,2130,https://www.walmart.com/ip/1000052,Yes,75
TV1053,Sony 68 Inch 4K Smart TV,Sony,Electronics > TV & Video > Smart TVs,483.25,4.21,5568,https://www.walmart.com/ip/1000053,Yes,68
TV1054,LG 61 Inch 4K Smart TV,LG,Electronics > TV & Video > Smart TVs,2434.98,4,4744,https://www.walmart.com/ip/1000054,Yes,61
TV1055,Sanyo 58 Inch LED Smart TV,Sanyo,Electronics > TV & Video > Smart TVs,1371.72,3.9,6476,https://www.walmart.com/ip/1000055,No,58
TV1056,Hisense 45 Inch 4K Smart TV,Hisense,Electronics > TV & Video > Smart TVs,1020.8,3.81,116,https://www.walmart.com/ip/1000056,Yes,45
TV1057,Vizio 84 Inch HD Ready TV,Vizio,Electronics > TV & Video > Smart TVs,1698.56,3.56,2276,https://www.walmart.com/ip/1000057,No,84
TV1058,Panasonic 48 Inch Android TV,Panasonic,Electronics > TV & Video > Smart TVs,1407.98,4.34,6551,https://www.walmart.com/ip/1000058,Yes,48
TV1059,Sanyo 67 Inch Roku Smart TV,Sanyo,Electronics > TV & Video > Smart TVs,1696.28,4.79,4461,https://www.walmart.com/ip/1000059,Yes,67
TV1060,LG 69 Inch HD Ready TV,LG,Electronics > TV & Video > Smart TVs,570.35,4.62,7569,https://www.walmart.com/ip/1000060,No,69
TV1061,Philips 48 Inch HD Ready TV,Philips,Electronics > TV & Video > Smart TVs,205.63,4.14,1637,https://www.walmart.com/ip/1000061,No,48
TV1062,Sharp 38 Inch OLED TV,Sharp,Electronics > TV & Video > Smart TVs,1346.66,4.48,2781,https://www.walmart.com/ip/1000062,No,38
TV1063,Philips 78 Inch HD Ready TV,Philips,Electronics > TV & Video > Smart TVs,756.42,4.32,5947,https://www.walmart.com/ip/1000063,Yes,78
TV1064,Philips 56 Inch HD Ready TV,Philips,Electronics > TV & Video > Smart TVs,715.28,4.76,277,https://www.walmart.com/ip/1000064,No,56
TV1065,Panasonic 48 Inch LED Smart TV,Panasonic,Electronics > TV & Video > Smart TVs,1516.14,3.5,3446,https://www.walmart.com/ip/1000065,Yes,48
TV1066,Samsung 68 Inch Roku Smart TV,Samsung,Electronics > TV & Video > Smart TVs,441.11,4.38,1817,https://www.walmart.com/ip/1000066,No,68
TV1067,Hisense 52 Inch Roku Smart TV,Hisense,Electronics > TV & Video > Smart TVs,1895.26,4.29,2496,https://www.walmart.com/ip/1000067,Yes,52
TV1068,Sharp 66 Inch 4K Smart TV,Sharp,Electronics > TV & Video > Smart TVs,2188.96,3.61,7324,https://www.walmart.com/ip/1000068,No,66
TV1069,LG 50 Inch Android TV,LG,Electronics > TV & Video > Smart TVs,1418.67,4.8,9299,https://www.walmart.com/ip/1000069,No,50
TV1070,Samsung 75 Inch 4K Smart TV,Samsung,Electronics > TV & Video > Smart TVs,1934.17,3.89,5660,https://www.walmart.com/ip/1000070,Yes,75
TV1071,LG 67 Inch OLED TV,LG,Electronics > TV & Video > Smart TVs,388.22,4.91,1850,https://www.walmart.com/ip/1000071,Yes,67
TV1072,TCL 53 Inch OLED TV,TCL,Electronics > TV & Video > Smart TVs,1220.77,4.59,9305,https://www.walmart.com/ip/1000072,Yes,53
TV1073,Sanyo 43 Inch Roku Smart TV,Sanyo,Electronics > TV & Video > Smart TVs,2033.08,3.74,3395,https://www.walmart.com/ip/1000073,No,43
TV1074,Sony 34 Inch UHD TV,Sony,Electronics > TV & Video > Smart TVs,607.44,4.79,1096,https://www.walmart.com/ip/1000074,Yes,34
TV1075,Sony 43 Inch UHD TV,Sony,Electronics > TV & Video > Smart TVs,1927.25,4.39,7190,https://www.walmart.com/ip/1000075,No,43
TV1076,LG 40 Inch LED Smart TV,LG,Electronics > TV & Video > Smart TVs,1641.99,4.07,5467,https://www.walmart.com/ip/1000076,Yes,40
TV1077,Sharp 81 Inch Android TV,Sharp,Electronics > TV & Video > Smart TVs,1667.58,3.81,464,https://www.walmart.com/ip/1000077,No,81
TV1078,LG 79 Inch LED Smart TV,LG,Electronics > TV & Video > Smart TVs,1176.14,4.49,5194,https://www.walmart.com/ip/1000078,No,79
TV1079,Philips 71 Inch HD Ready TV,Philips,Electronics > TV & Video > Smart TVs,2291.95,3.62,5882,https://www.walmart.com/ip/1000079,No,71
TV1080,Sharp 77 Inch OLED TV,Sharp,Electronics > TV & Video > Smart TVs,1041.83,4.06,1441,https://www.walmart.com/ip/1000080,Yes,77
TV1081,Vizio 65 Inch 4K Smart TV,Vizio,Electronics > TV & Video > Smart TVs,1285.8,4,6863,https://www.walmart.com/ip/1000081,Yes,65
TV1082,TCL 61 Inch Android TV,TCL,Electronics > TV & Video > Smart TVs,1107.16,3.65,9441,https://www.walmart.com/ip/1000082,Yes,61
TV1083,Vizio 53 Inch OLED TV,Vizio,Electronics > TV & Video > Smart TVs,2264.65,4.36,6335,https://www.walmart.com/ip/1000083,No,53
TV1084,Sanyo 68 Inch 4K Smart TV,Sanyo,Electronics > TV & Video > Smart TVs,2344.27,3.73,1108,https://www.walmart.com/ip/1000084,Yes,68
TV1085,TCL 49 Inch 4K Smart TV,TCL,Electronics > TV & Video > Smart TVs,2192.81,4.72,3855,https://www.walmart.com/ip/1000085,No,49
TV1086,Vizio 69 Inch Android TV,Vizio,Electronics > TV & Video > Smart TVs,1865.91,3.7,8154,https://www.walmart.com/ip/1000086,No,69
TV1087,Hisense 83 Inch Roku Smart TV,Hisense,Electronics > TV & Video > Smart TVs,551.36,4.73,35,https://www.walmart.com/ip/1000087,No,83
TV1088,LG 46 Inch LED Smart TV,LG,Electronics > TV & Video > Smart TVs,1148.1,3.77,4225,https://www.walmart.com/ip/1000088,No,46
TV1089,Vizio 70 Inch UHD TV,Vizio,Electronics > TV & Video > Smart TVs,1436.55,4.49,8277,https://www.walmart.com/ip/1000089,No,70
TV1090,Panasonic 65 Inch 4K Smart TV,Panasonic,Electronics > TV & Video > Smart TVs,2220.03,4.27,3370,https://www.walmart.com/ip/1000090,No,65
TV1091,Panasonic 83 Inch Roku Smart TV,Panasonic,Electronics > TV & Video > Smart TVs,2334.26,4.41,7604,https://www.walmart.com/ip/1000091,Yes,83
TV1092,Sony 51 Inch LED Smart TV,Sony,Electronics > TV & Video > Smart TVs,502.52,3.77,8593,https://www.walmart.com/ip/1000092,Yes,51
TV1093,Vizio 45 Inch UHD TV,Vizio,Electronics > TV & Video > Smart TVs,491.59,3.9,7716,https://www.walmart.com/ip/1000093,No,45
TV1094,TCL 40 Inch OLED TV,TCL,Electronics > TV & Video > Smart TVs,678.58,4.61,4909,https://www.walmart.com/ip/1000094,No,40
TV1095,Sanyo 63 Inch Android TV,Sanyo,Electronics > TV & Video > Smart TVs,209.18,3.92,301,https://www.walmart.com/ip/1000095,No,63
TV1096,Sanyo 57 Inch OLED TV,Sanyo,Electronics > TV & Video > Smart TVs,1822.23,4.9,8764,https://www.walmart.com/ip/1000096,Yes,57
TV1097,Sanyo 70 Inch UHD TV,Sanyo,Electronics > TV & Video > Smart TVs,820.07,4.22,3287,https://www.walmart.com/ip/1000097,Yes,70
TV1098,Sanyo 38 Inch Android TV,Sanyo,Electronics > TV & Video > Smart TVs,2441.16,3.92,9862,https://www.walmart.com/ip/1000098,Yes,38
TV1099,LG 58 Inch Roku Smart TV,LG,Electronics > TV & Video > Smart TVs,2451.37,4.2,9238,https://www.walmart.com/ip/1000099,Yes,58
TV1100,Hisense 45 Inch Android TV,Hisense,Electronics > TV & Video > Smart TVs,958.22,3.92,8624,https://www.walmart.com/ip/1000100,Yes,45
TV1101,Hisense 84 Inch Roku Smart TV,Hisense,Electronics > TV & Video > Smart TVs,633.59,4,7067,https://www.walmart.com/ip/1000101,No,84
TV1102,LG 54 Inch HD Ready TV,LG,Electronics > TV & Video > Smart TVs,759.56,4.11,6398,https://www.walmart.com/ip/1000102,Yes,54
TV1103,Samsung 38 Inch 4K Smart TV,Samsung,Electronics > TV & Video > Smart TVs,364.27,4.78,5106,https://www.walmart.com/ip/1000103,Yes,38
TV1104,Sharp 53 Inch Roku Smart TV,Sharp,Electronics > TV & Video > Smart TVs,1851.18,4.35,1504,https://www.walmart.com/ip/1000104,No,53
TV1105,LG 63 Inch UHD TV,LG,Electronics > TV & Video > Smart TVs,2137.11,4.54,5970,https://www.walmart.com/ip/1000105,No,63
TV1106,Samsung 77 Inch Roku Smart TV,Samsung,Electronics > TV & Video > Smart TVs,1436.54,4.99,2817,https://www.walmart.com/ip/1000106,No,77
TV1107,LG 50 Inch OLED TV,LG,Electronics > TV & Video > Smart TVs,249.16,4.86,7426,https://www.walmart.com/ip/1000107,No,50
TV1108,Sharp 71 Inch UHD TV,Sharp,Electronics > TV & Video > Smart TVs,1840.03,4.13,3519,https://www.walmart.com/ip/1000108,Yes,71
TV1109,Philips 61 Inch 4K Smart TV,Philips,Electronics > TV & Video > Smart TVs,2425.43,4.53,1307,https://www.walmart.com/ip/1000109,Yes,61
TV1110,Sony 66 Inch OLED TV,Sony,Electronics > TV & Video > Smart TVs,2221.86,4.13,7578,https://www.walmart.com/ip/1000110,Yes,66
TV1111,Sony 40 Inch Roku Smart TV,Sony,Electronics > TV & Video > Smart TVs,779.47,3.69,1150,https://www.walmart.com/ip/1000111,Yes,40
TV1112,Philips 51 Inch 4K Smart TV,Philips,Electronics > TV & Video > Smart TVs,1757.11,4.73,6940,https://www.walmart.com/ip/1000112,Yes,51
TV1113,TCL 32 Inch 4K Smart TV,TCL,Electronics > TV & Video > Smart TVs,1147.99,3.66,9672,https://www.walmart.com/ip/1000113,Yes,32
TV1114,Philips 75 Inch HD Ready TV,Philips,Electronics > TV & Video > Smart TVs,1525.37,4.86,1941,https://www.walmart.com/ip/1000114,Yes,75
TV1115,Sanyo 43 Inch Android TV,Sanyo,Electronics > TV & Video > Smart TVs,1499.65,4.58,762,https://www.walmart.com/ip/1000115,No,43
TV1116,Philips 71 Inch HD Ready TV,Philips,Electronics > TV & Video > Smart TVs,1355.97,3.7,4386,https://www.walmart.com/ip/1000116,Yes,71
TV1117,TCL 38 Inch OLED TV,TCL,Electronics > TV & Video > Smart TVs,2010.02,3.98,8127,https://www.walmart.com/ip/1000117,Yes,38
TV1118,Panasonic 48 Inch Roku Smart TV,Panasonic,Electronics > TV & Video > Smart TVs,380.36,3.87,2642,https://www.walmart.com/ip/1000118,Yes,48
TV1119,Hisense 85 Inch OLED TV,Hisense,Electronics > TV & Video > Smart TVs,1024.38,3.99,937,https://www.walmart.com/ip/1000119,Yes,85
TV1120,Panasonic 73 Inch OLED TV,Panasonic,Electronics > TV & Video > Smart TVs,647.06,3.7,8654,https://www.walmart.com/ip/1000120,Yes,73
TV1121,TCL 66 Inch 4K Smart TV,TCL,Electronics > TV & Video > Smart TVs,156.19,3.65,7286,https://www.walmart.com/ip/1000121,No,66
TV1122,Hisense 37 Inch UHD TV,Hisense,Electronics > TV & Video > Smart TVs,1331.44,3.87,3781,https://www.walmart.com/ip/1000122,Yes,37
TV1123,Sony 75 Inch 4K Smart TV,Sony,Electronics > TV & Video > Smart TVs,191.57,3.54,8437,https://www.walmart.com/ip/1000123,No,75
TV1124,Philips 84 Inch HD Ready TV,Philips,Electronics > TV & Video > Smart TVs,290.66,4.25,4906,https://www.walmart.com/ip/1000124,Yes,84
TV1125,Sony 45 Inch HD Ready TV,Sony,Electronics > TV & Video > Smart TVs,179.72,3.82,7731,https://www.walmart.com/ip/1000125,Yes,45
TV1126,Sharp 85 Inch UHD TV,Sharp,Electronics > TV & Video > Smart TVs,1836.98,4.6,5800,https://www.walmart.com/ip/1000126,No,85
TV1127,Hisense 78 Inch LED Smart TV,Hisense,Electronics > TV & Video > Smart TVs,551.53,4.23,1011,https://www.walmart.com/ip/1000127,No,78
TV1128,Hisense 82 Inch 4K Smart TV,Hisense,Electronics > TV & Video > Smart TVs,178.46,4.2,5715,https://www.walmart.com/ip/1000128,No,82
TV1129,Samsung 59 Inch Android TV,Samsung,Electronics > TV & Video > Smart TVs,1770.93,3.73,4956,https://www.walmart.com/ip/1000129,No,59
TV1130,Philips 41 Inch LED Smart TV,Philips,Electronics > TV & Video > Smart TVs,2111.95,4.34,9097,https://www.walmart.com/ip/1000130,Yes,41
TV1131,Sharp 53 Inch UHD TV,Sharp,Electronics > TV & Video > Smart TVs,2449.54,4.98,3922,https://www.walmart.com/ip/1000131,Yes,53
TV1132,LG 49 Inch Android TV,LG,Electronics > TV & Video > Smart TVs,328.46,3.71,1335,https://www.walmart.com/ip/1000132,Yes,49
TV1133,Sharp 56 Inch LED Smart TV,Sharp,Electronics > TV & Video > Smart TVs,2474.33,3.67,3408,https://www.walmart.com/ip/1000133,Yes,56
TV1134,Vizio 46 Inch 4K Smart TV,Vizio,Electronics > TV & Video > Smart TVs,1963.47,4.39,1845,https://www.walmart.com/ip/1000134,Yes,46
TV1135,Samsung 79 Inch LED Smart TV,Samsung,Electronics > TV & Video > Smart TVs,578.02,3.98,3572,https://www.walmart.com/ip/1000135,Yes,79
TV1136,Samsung 39 Inch OLED TV,Samsung,Electronics > TV & Video > Smart TVs,2252.14,4.68,4903,https://www.walmart.com/ip/1000136,No,39
TV1137,LG 62 Inch UHD TV,LG,Electronics > TV & Video > Smart TVs,964.16,4,2484,https://www.walmart.com/ip/1000137,Yes,62
TV1138,TCL 69 Inch Roku Smart TV,TCL,Electronics > TV & Video > Smart TVs,1082.23,3.73,6172,https://www.walmart.com/ip/1000138,Yes,69
TV1139,Panasonic 46 Inch UHD TV,Panasonic,Electronics > TV & Video > Smart TVs,1847.37,4.32,1199,https://www.walmart.com/ip/1000139,No,46
TV1140,Vizio 74 Inch HD Ready TV,Vizio,Electronics > TV & Video > Smart TVs,2155.82,4.9,8766,https://www.walmart.com/ip/1000140,No,74
TV1141,TCL 52 Inch HD Ready TV,TCL,Electronics > TV & Video > Smart TVs,1681.4,4.63,7795,https://www.walmart.com/ip/1000141,Yes,52
TV1142,Sony 71 Inch LED Smart TV,Sony,Electronics > TV & Video > Smart TVs,1533.74,3.78,9417,https://www.walmart.com/ip/1000142,No,71
TV1143,Vizio 73 Inch HD Ready TV,Vizio,Electronics > TV & Video > Smart TVs,325.79,4.86,8747,https://www.walmart.com/ip/1000143,Yes,73
TV1144,Samsung 65 Inch 4K Smart TV,Samsung,Electronics > TV & Video > Smart TVs,2079.17,3.85,5411,https://www.walmart.com/ip/1000144,Yes,65
TV1145,TCL 63 Inch UHD TV,TCL,Electronics > TV & Video > Smart TVs,520.24,4.95,5094,https://www.walmart.com/ip/1000145,Yes,63
TV1146,LG 52 Inch Android TV,LG,Electronics > TV & Video > Smart TVs,1594.23,4.4,4244,https://www.walmart.com/ip/1000146,Yes,52
TV1147,Vizio 46 Inch OLED TV,Vizio,Electronics > TV & Video > Smart TVs,1221.8,4.97,2447,https://www.walmart.com/ip/1000147,Yes,46
TV1148,Sanyo 43 Inch OLED TV,Sanyo,Electronics > TV & Video > Smart TVs,1394.22,4.12,8964,https://www.walmart.com/ip/1000148,No,43
TV1149,Sony 74 Inch OLED TV,Sony,Electronics > TV & Video > Smart TVs,1838.84,4.49,128,https://www.walmart.com/ip/1000149,Yes,74
TV1150,Sony 68 Inch HD Ready TV,Sony,Electronics > TV & Video > Smart TVs,1775.3,4.17,6606,https://www.walmart.com/ip/1000150,No,68
TV1151,Sony 65 Inch Roku Smart TV,Sony,Electronics > TV & Video > Smart TVs,1635.21,3.92,5401,https://www.walmart.com/ip/1000151,No,65
TV1152,Philips 63 Inch LED Smart TV,Philips,Electronics > TV & Video > Smart TVs,2403.89,3.62,330,https://www.walmart.com/ip/1000152,No,63
TV1153,Sony 51 Inch LED Smart TV,Sony,Electronics > TV & Video > Smart TVs,729.09,4.36,4002,https://www.walmart.com/ip/1000153,No,51
TV1154,Hisense 56 Inch Android TV,Hisense,Electronics > TV & Video > Smart TVs,2307.41,3.93,8097,https://www.walmart.com/ip/1000154,Yes,56
TV1155,Samsung 62 Inch LED Smart TV,Samsung,Electronics > TV & Video > Smart TVs,873.21,3.65,4310,https://www.walmart.com/ip/1000155,No,62
TV1156,TCL 74 Inch HD Ready TV,TCL,Electronics > TV & Video > Smart TVs,996.08,4.14,1386,https://www.walmart.com/ip/1000156,No,74
TV1157,Sharp 81 Inch LED Smart TV,Sharp,Electronics > TV & Video > Smart TVs,931.78,3.55,2588,https://www.walmart.com/ip/1000157,Yes,81
TV1158,Samsung 52 Inch OLED TV,Samsung,Electronics > TV & Video > Smart TVs,1783.18,4.21,2158,https://www.walmart.com/ip/1000158,No,52
TV1159,Sharp 55 Inch Roku Smart TV,Sharp,Electronics > TV & Video > Smart TVs,2198.79,4.21,1991,https://www.walmart.com/ip/1000159,No,55
TV1160,Sony 41 Inch LED Smart TV,Sony,Electronics > TV & Video > Smart TVs,165.54,4.46,3003,https://www.walmart.com/ip/1000160,No,41
TV1161,Vizio 64 Inch OLED TV,Vizio,Electronics > TV & Video > Smart TVs,954.9,4.01,2300,https://www.walmart.com/ip/1000161,Yes,64
TV1162,Vizio 66 Inch HD Ready TV,Vizio,Electronics > TV & Video > Smart TVs,1077.91,4.39,2756,https://www.walmart.com/ip/1000162,Yes,66
TV1163,Sanyo 79 Inch Roku Smart TV,Sanyo,Electronics > TV & Video > Smart TVs,583.95,4.61,905,https://www.walmart.com/ip/1000163,No,79
TV1164,Vizio 43 Inch LED Smart TV,Vizio,Electronics > TV & Video > Smart TVs,2246.49,3.59,5759,https://www.walmart.com/ip/1000164,Yes,43
TV1165,Sharp 43 Inch HD Ready TV,Sharp,Electronics > TV & Video > Smart TVs,210.8,3.99,49,https://www.walmart.com/ip/1000165,No,43
TV1166,TCL 33 Inch 4K Smart TV,TCL,Electronics > TV & Video > Smart TVs,1430.32,4.78,242,https://www.walmart.com/ip/1000166,No,33
TV1167,Panasonic 52 Inch UHD TV,Panasonic,Electronics > TV & Video > Smart TVs,1703.1,3.76,7863,https://www.walmart.com/ip/1000167,No,52
TV1168,Hisense 34 Inch OLED TV,Hisense,Electronics > TV & Video > Smart TVs,1399.35,4.79,7489,https://www.walmart.com/ip/1000168,No,34
TV1169,LG 80 Inch HD Ready TV,LG,Electronics > TV & Video > Smart TVs,2006.73,3.54,7781,https://www.walmart.com/ip/1000169,Yes,80
TV1170,Hisense 62 Inch Roku Smart TV,Hisense,Electronics > TV & Video > Smart TVs,566.32,3.6,9927,https://www.walmart.com/ip/1000170,No,62
TV1171,Sharp 49 Inch OLED TV,Sharp,Electronics > TV & Video > Smart TVs,1495.65,4.53,1492,https://www.walmart.com/ip/1000171,Yes,49
TV1172,Samsung 75 Inch 4K Smart TV,Samsung,Electronics > TV & Video > Smart TVs,2082.48,4.87,4364,https://www.walmart.com/ip/1000172,Yes,75
TV1173,Panasonic 36 Inch Android TV,Panasonic,Electronics > TV & Video > Smart TVs,2248.54,4.03,713,https://www.walmart.com/ip/1000173,Yes,36
TV1174,Panasonic 51 Inch LED Smart TV,Panasonic,Electronics > TV & Video > Smart TVs,1796.99,4.92,8036,https://www.walmart.com/ip/1000174,No,51
TV1175,Samsung 46 Inch HD Ready TV,Samsung,Electronics > TV & Video > Smart TVs,2054.63,4.14,657,https://www.walmart.com/ip/1000175,Yes,46
TV1176,Sony 43 Inch Roku Smart TV,Sony,Electronics > TV & Video > Smart TVs,1564.12,3.67,9742,https://www.walmart.com/ip/1000176,Yes,43
