product_id,product_name,product_brand,category,price,rating,rating_count,product_link,smart_feature,screen_size_inch
5cf5abf8,"LG 58"" 4K Ultra HD TV",LG,TV,1725.34,3.4,4505,https://www.ebay.com/itm/5cf5abf8,Yes,58
5ea770cd,"Hisense 85"" 4K Ultra HD TV",Hisense,TV,386.34,3.3,853,https://www.ebay.com/itm/5ea770cd,No,85
54a5847d,"Vizio 40"" 4K Ultra HD TV",Vizio,TV,1335.99,4.4,4511,https://www.ebay.com/itm/54a5847d,Yes,40
aef29d7e,"TCL 50"" 4K Ultra HD TV",TCL,TV,697.17,2.7,4446,https://www.ebay.com/itm/aef29d7e,No,50
d5377be7,"Sony 50"" 4K Ultra HD TV",Sony,TV,673.64,4.9,2816,https://www.ebay.com/itm/d5377be7,No,50
88353615,"Hisense 85"" 4K Ultra HD TV",Hisense,TV,687.87,3.8,559,https://www.ebay.com/itm/88353615,No,85
aaddab97,"Vizio 43"" 4K Ultra HD TV",Vizio,TV,818.07,4,4664,https://www.ebay.com/itm/aaddab97,No,43
25bd6c07,"Hisense 32"" 4K Ultra HD TV",Hisense,TV,869.09,4.6,1906,https://www.ebay.com/itm/25bd6c07,Yes,32
29d08042,"TCL 58"" 4K Ultra HD TV",TCL,TV,746.3,2.8,988,https://www.ebay.com/itm/29d08042,No,58
75fd775e,"LG 75"" 4K Ultra HD TV",LG,TV,1582.26,2.8,546,https://www.ebay.com/itm/75fd775e,Yes,75
b68dcb36,"Sony 58"" 4K Ultra HD TV",Sony,TV,1220.15,2.6,3657,https://www.ebay.com/itm/b68dcb36,Yes,58
ead2929f,"Vizio 65"" 4K Ultra HD TV",Vizio,TV,1416.5,3.9,2041,https://www.ebay.com/itm/ead2929f,No,65
1943a49d,"LG 32"" 4K Ultra HD TV",LG,TV,1798.94,5,1371,https://www.ebay.com/itm/1943a49d,Yes,32
babf572d,"TCL 75"" 4K Ultra HD TV",TCL,TV,1370.96,4.4,3358,https://www.ebay.com/itm/babf572d,Yes,75
aee412b4,"Samsung 65"" 4K Ultra HD TV",Samsung,TV,285.75,4,3158,https://www.ebay.com/itm/aee412b4,Yes,65
0197ad5d,"TCL 55"" 4K Ultra HD TV",TCL,TV,1268.64,4.7,1828,https://www.ebay.com/itm/0197ad5d,Yes,55
cb7ba77e,"Hisense 60"" 4K Ultra HD TV",Hisense,TV,1560.45,4.3,2013,https://www.ebay.com/itm/cb7ba77e,Yes,60
205b73b5,"LG 32"" 4K Ultra HD TV",LG,TV,1373.63,3.8,4459,https://www.ebay.com/itm/205b73b5,No,32
5c4ea511,"Sony 58"" 4K Ultra HD TV",Sony,TV,1696.04,4.2,3260,https://www.ebay.com/itm/5c4ea511,Yes,58
3e3d0d2c,"LG 60"" 4K Ultra HD TV",LG,TV,549.25,3.4,2047,https://www.ebay.com/itm/3e3d0d2c,Yes,60
44ad0512,"Panasonic 70"" 4K Ultra HD TV",Panasonic,TV,294.72,4.7,2396,https://www.ebay.com/itm/44ad0512,Yes,70
e68bd644,"Vizio 75"" 4K Ultra HD TV",Vizio,TV,533.85,3.4,328,https://www.ebay.com/itm/e68bd644,No,75
040479d7,"TCL 65"" 4K Ultra HD TV",TCL,TV,1549.22,4.2,2946,https://www.ebay.com/itm/040479d7,No,65
f2aa83bc,"Vizio 43"" 4K Ultra HD TV",Vizio,TV,1432.79,3.2,4900,https://www.ebay.com/itm/f2aa83bc,Yes,43
006b2684,"LG 43"" 4K Ultra HD TV",LG,TV,298.83,3.8,3509,https://www.ebay.com/itm/006b2684,No,43
e9dadb14,"Hisense 65"" 4K Ultra HD TV",Hisense,TV,1283.35,3,4512,https://www.ebay.com/itm/e9dadb14,Yes,65
5f2b0e4d,"TCL 85"" 4K Ultra HD TV",TCL,TV,1252.13,2.9,2360,https://www.ebay.com/itm/5f2b0e4d,Yes,85
ab91a951,"Panasonic 70"" 4K Ultra HD TV",Panasonic,TV,288.99,4.2,3567,https://www.ebay.com/itm/ab91a951,No,70
22721ecb,"Hisense 43"" 4K Ultra HD TV",Hisense,TV,862.39,2.9,4381,https://www.ebay.com/itm/22721ecb,Yes,43
467e6628,"Vizio 55"" 4K Ultra HD TV",Vizio,TV,436.33,3,501,https://www.ebay.com/itm/467e6628,No,55
abf9c4dc,"Sony 40"" 4K Ultra HD TV",Sony,TV,1545.44,4,3873,https://www.ebay.com/itm/abf9c4dc,No,40
d5bed539,"LG 50"" 4K Ultra HD TV",LG,TV,1415.39,4.5,862,https://www.ebay.com/itm/d5bed539,No,50
7d3ad56c,"Hisense 40"" 4K Ultra HD TV",Hisense,TV,585.94,3.9,3337,https://www.ebay.com/itm/7d3ad56c,No,40
c1d0a5ea,"LG 32"" 4K Ultra HD TV",LG,TV,1236.79,4.7,1195,https://www.ebay.com/itm/c1d0a5ea,No,32
87bd7377,"Sony 55"" 4K Ultra HD TV",Sony,TV,1344.54,5,4249,https://www.ebay.com/itm/87bd7377,No,55
8c0716e4,"TCL 40"" 4K Ultra HD TV",TCL,TV,728.81,3.8,2238,https://www.ebay.com/itm/8c0716e4,Yes,40
0a7cda40,"TCL 70"" 4K Ultra HD TV",TCL,TV,569.97,5,3275,https://www.ebay.com/itm/0a7cda40,Yes,70
d7d240de,"Sony 65"" 4K Ultra HD TV",Sony,TV,1705.32,4.3,2343,https://www.ebay.com/itm/d7d240de,No,65
9859f079,"Sony 60"" 4K Ultra HD TV",Sony,TV,847.6,4,2927,https://www.ebay.com/itm/9859f079,Yes,60
1d1b1455,"Vizio 40"" 4K Ultra HD TV",Vizio,TV,765.88,4.3,4780,https://www.ebay.com/itm/1d1b1455,Yes,40
abcf11de,"LG 50"" 4K Ultra HD TV",LG,TV,349.19,3.8,2112,https://www.ebay.com/itm/abcf11de,No,50
9aa01433,"Sharp 70"" 4K Ultra HD TV",Sharp,TV,771.55,3.6,385,https://www.ebay.com/itm/9aa01433,Yes,70
d6f84de3,"Panasonic 60"" 4K Ultra HD TV",Panasonic,TV,1537.5,4.1,601,https://www.ebay.com/itm/d6f84de3,Yes,60
70a23aed,"LG 58"" 4K Ultra HD TV",LG,TV,164.57,4.1,2034,https://www.ebay.com/itm/70a23aed,No,58
403d8279,"Sony 32"" 4K Ultra HD TV",Sony,TV,1034.32,2.7,4517,https://www.ebay.com/itm/403d8279,Yes,32
7eef1f1a,"Hisense 65"" 4K Ultra HD TV",Hisense,TV,681.18,3.7,4160,https://www.ebay.com/itm/7eef1f1a,No,65
d375e087,"TCL 55"" 4K Ultra HD TV",TCL,TV,1245.14,4,38,https://www.ebay.com/itm/d375e087,No,55
18fd2cbb,"Hisense 58"" 4K Ultra HD TV",Hisense,TV,938.95,4.3,2169,https://www.ebay.com/itm/18fd2cbb,No,58
0d1a48ee,"Samsung 58"" 4K Ultra HD TV",Samsung,TV,1330.93,4.2,4550,https://www.ebay.com/itm/0d1a48ee,No,58
9e3344dc,"Vizio 43"" 4K Ultra HD TV",Vizio,TV,515.55,5,830,https://www.ebay.com/itm/9e3344dc,Yes,43
47e82338,"Sharp 55"" 4K Ultra HD TV",Sharp,TV,229.89,2.7,4801,https://www.ebay.com/itm/47e82338,Yes,55
ff800384,"Samsung 50"" 4K Ultra HD TV",Samsung,TV,1007.35,3.7,3071,https://www.ebay.com/itm/ff800384,No,50
a3472a2c,"Samsung 65"" 4K Ultra HD TV",Samsung,TV,185.11,4.1,1857,https://www.ebay.com/itm/a3472a2c,Yes,65
a2fd1a61,"Panasonic 55"" 4K Ultra HD TV",Panasonic,TV,1714.07,3.5,2727,https://www.ebay.com/itm/a2fd1a61,Yes,55
94967c24,"Sharp 40"" 4K Ultra HD TV",Sharp,TV,850.24,3.4,912,https://www.ebay.com/itm/94967c24,Yes,40
d96789be,"Sharp 58"" 4K Ultra HD TV",Sharp,TV,622.98,2.6,64,https://www.ebay.com/itm/d96789be,No,58
2cc0566f,"Hisense 60"" 4K Ultra HD TV",Hisense,TV,1769.78,3.8,2801,https://www.ebay.com/itm/2cc0566f,Yes,60
7c9a1601,"Panasonic 85"" 4K Ultra HD TV",Panasonic,TV,165.61,4.1,2083,https://www.ebay.com/itm/7c9a1601,No,85
414cc8a4,"Hisense 58"" 4K Ultra HD TV",Hisense,TV,1627.6,3.9,1691,https://www.ebay.com/itm/414cc8a4,No,58
492b4f52,"TCL 65"" 4K Ultra HD TV",TCL,TV,1561.98,4.6,619,https://www.ebay.com/itm/492b4f52,Yes,65
6dd43796,"Hisense 55"" 4K Ultra HD TV",Hisense,TV,334.37,3.7,2897,https://www.ebay.com/itm/6dd43796,Yes,55
f2e540ef,"TCL 60"" 4K Ultra HD TV",TCL,TV,185.06,3.1,1089,https://www.ebay.com/itm/f2e540ef,No,60
200ea289,"TCL 50"" 4K Ultra HD TV",TCL,TV,142.24,4.3,1439,https://www.ebay.com/itm/200ea289,Yes,50
c2f911cd,"Panasonic 58"" 4K Ultra HD TV",Panasonic,TV,641.21,3.9,2734,https://www.ebay.com/itm/c2f911cd,Yes,58
f20642ca,"Samsung 70"" 4K Ultra HD TV",Samsung,TV,187.27,3.1,2861,https://www.ebay.com/itm/f20642ca,Yes,70
5b896ded,"Hisense 40"" 4K Ultra HD TV",Hisense,TV,950.5,3.2,2241,https://www.ebay.com/itm/5b896ded,No,40
2e09191b,"Hisense 60"" 4K Ultra HD TV",Hisense,TV,1565.21,2.6,494,https://www.ebay.com/itm/2e09191b,No,60
be5f3ae8,"Samsung 32"" 4K Ultra HD TV",Samsung,TV,179.6,2.6,3089,https://www.ebay.com/itm/be5f3ae8,No,32
41870a8c,"Samsung 43"" 4K Ultra HD TV",Samsung,TV,881.62,2.5,3498,https://www.ebay.com/itm/41870a8c,No,43
aa12396c,"Sony 65"" 4K Ultra HD TV",Sony,TV,768.8,3,2638,https://www.ebay.com/itm/aa12396c,No,65
87699b54,"Vizio 70"" 4K Ultra HD TV",Vizio,TV,245.53,3.9,4811,https://www.ebay.com/itm/87699b54,No,70
62c58e05,"Sony 85"" 4K Ultra HD TV",Sony,TV,1822.62,3.8,3242,https://www.ebay.com/itm/62c58e05,No,85
5f585c9a,"Sony 65"" 4K Ultra HD TV",Sony,TV,962.82,3.4,4527,https://www.ebay.com/itm/5f585c9a,Yes,65
6b272e1f,"Panasonic 85"" 4K Ultra HD TV",Panasonic,TV,332.77,2.6,4194,https://www.ebay.com/itm/6b272e1f,Yes,85
7b04a732,"Panasonic 40"" 4K Ultra HD TV",Panasonic,TV,553.53,2.8,566,https://www.ebay.com/itm/7b04a732,No,40
00b93619,"Sony 40"" 4K Ultra HD TV",Sony,TV,185.79,4.7,2394,https://www.ebay.com/itm/00b93619,No,40
844a2f19,"Panasonic 85"" 4K Ultra HD TV",Panasonic,TV,223.49,4.8,190,https://www.ebay.com/itm/844a2f19,Yes,85
5d565613,"LG 40"" 4K Ultra HD TV",LG,TV,1853.19,3.1,1032,https://www.ebay.com/itm/5d565613,No,40
361b7e9e,"Samsung 58"" 4K Ultra HD TV",Samsung,TV,1225.81,4,1519,https://www.ebay.com/itm/361b7e9e,No,58
c060127c,"Vizio 85"" 4K Ultra HD TV",Vizio,TV,1552.78,4.4,1641,https://www.ebay.com/itm/c060127c,Yes,85
b531393d,"Hisense 85"" 4K Ultra HD TV",Hisense,TV,228.1,3.1,1111,https://www.ebay.com/itm/b531393d,Yes,85
d58eb78a,"Panasonic 65"" 4K Ultra HD TV",Panasonic,TV,1782.76,3.2,2993,https://www.ebay.com/itm/d58eb78a,No,65
958ee55d,"Hisense 75"" 4K Ultra HD TV",Hisense,TV,632.26,2.7,541,https://www.ebay.com/itm/958ee55d,Yes,75
6d49d872,"Vizio 50"" 4K Ultra HD TV",Vizio,TV,1510.05,3.1,1051,https://www.ebay.com/itm/6d49d872,Yes,50
ef809634,"Samsung 70"" 4K Ultra HD TV",Samsung,TV,1731.66,5,3603,https://www.ebay.com/itm/ef809634,Yes,70
9b278e8d,"TCL 32"" 4K Ultra HD TV",TCL,TV,760.32,3.1,2054,https://www.ebay.com/itm/9b278e8d,Yes,32
b2ddeed7,"Sharp 75"" 4K Ultra HD TV",Sharp,TV,1735.79,3.1,2853,https://www.ebay.com/itm/b2ddeed7,No,75
609efc3a,"Hisense 65"" 4K Ultra HD TV",Hisense,TV,280.46,4.2,4734,https://www.ebay.com/itm/609efc3a,Yes,65
d2cb3932,"Panasonic 70"" 4K Ultra HD TV",Panasonic,TV,367.12,3,909,https://www.ebay.com/itm/d2cb3932,No,70
f732dfac,"Sharp 75"" 4K Ultra HD TV",Sharp,TV,1221.92,2.5,3219,https://www.ebay.com/itm/f732dfac,No,75
c4ecb658,"TCL 58"" 4K Ultra HD TV",TCL,TV,1248.05,4.3,2431,https://www.ebay.com/itm/c4ecb658,Yes,58
76a164ec,"LG 75"" 4K Ultra HD TV",LG,TV,1105.31,3,3111,https://www.ebay.com/itm/76a164ec,Yes,75
bce2f4ad,"Samsung 75"" 4K Ultra HD TV",Samsung,TV,1006.69,4.8,2416,https://www.ebay.com/itm/bce2f4ad,Yes,75
ff90f718,"Sharp 40"" 4K Ultra HD TV",Sharp,TV,1360.17,4,3361,https://www.ebay.com/itm/ff90f718,No,40
c6de48c9,"Sharp 32"" 4K Ultra HD TV",Sharp,TV,1874.89,4.5,2903,https://www.ebay.com/itm/c6de48c9,No,32
e96d39f2,"Hisense 50"" 4K Ultra HD TV",Hisense,TV,1647.28,2.6,350,https://www.ebay.com/itm/e96d39f2,Yes,50
8962a3b7,"Sharp 40"" 4K Ultra HD TV",Sharp,TV,456.46,4.7,1859,https://www.ebay.com/itm/8962a3b7,Yes,40
21539c4d,"Hisense 58"" 4K Ultra HD TV",Hisense,TV,296.47,2.5,1858,https://www.ebay.com/itm/21539c4d,Yes,58
946aa666,"Hisense 32"" 4K Ultra HD TV",Hisense,TV,144.87,4,1971,https://www.ebay.com/itm/946aa666,No,32
21672c7f,"Vizio 65"" 4K Ultra HD TV",Vizio,TV,546.99,3.4,971,https://www.ebay.com/itm/21672c7f,No,65
00891d1f,"Samsung 58"" 4K Ultra HD TV",Samsung,TV,1668.23,3.6,4791,https://www.ebay.com/itm/00891d1f,No,58
7df64dbe,"Panasonic 55"" 4K Ultra HD TV",Panasonic,TV,1397.05,4.1,4030,https://www.ebay.com/itm/7df64dbe,No,55
0f284a7b,"Panasonic 58"" 4K Ultra HD TV",Panasonic,TV,1367.34,3.2,2257,https://www.ebay.com/itm/0f284a7b,No,58
247537a9,"Sony 75"" 4K Ultra HD TV",Sony,TV,959.89,4.5,1472,https://www.ebay.com/itm/247537a9,No,75
0aab67f5,"Sony 75"" 4K Ultra HD TV",Sony,TV,1304.55,2.5,4786,https://www.ebay.com/itm/0aab67f5,Yes,75
11c12922,"LG 32"" 4K Ultra HD TV",LG,TV,960.15,2.8,4122,https://www.ebay.com/itm/11c12922,Yes,32
0927d3d8,"Panasonic 60"" 4K Ultra HD TV",Panasonic,TV,1067.58,3.5,4237,https://www.ebay.com/itm/0927d3d8,Yes,60
16de9605,"Hisense 65"" 4K Ultra HD TV",Hisense,TV,1163.13,3.9,4432,https://www.ebay.com/itm/16de9605,Yes,65
8ce70333,"TCL 70"" 4K Ultra HD TV",TCL,TV,831.33,4,3133,https://www.ebay.com/itm/8ce70333,No,70
d79cf07c,"Sony 60"" 4K Ultra HD TV",Sony,TV,303.12,3.5,2654,https://www.ebay.com/itm/d79cf07c,Yes,60
624d6237,"Hisense 50"" 4K Ultra HD TV",Hisense,TV,920.9,4,752,https://www.ebay.com/itm/624d6237,Yes,50
968cde09,"Panasonic 40"" 4K Ultra HD TV",Panasonic,TV,1317.27,4.8,3903,https://www.ebay.com/itm/968cde09,No,40
3d1eb138,"Hisense 65"" 4K Ultra HD TV",Hisense,TV,1481.44,4.2,983,https://www.ebay.com/itm/3d1eb138,No,65
369076c9,"Vizio 32"" 4K Ultra HD TV",Vizio,TV,748.29,4.5,988,https://www.ebay.com/itm/369076c9,Yes,32
eb456ab5,"TCL 55"" 4K Ultra HD TV",TCL,TV,958.55,3.2,3315,https://www.ebay.com/itm/eb456ab5,No,55
1cbf2136,"Sony 65"" 4K Ultra HD TV",Sony,TV,1737.62,3.7,3277,https://www.ebay.com/itm/1cbf2136,No,65
24a09032,"Vizio 50"" 4K Ultra HD TV",Vizio,TV,1394.81,3.3,3278,https://www.ebay.com/itm/24a09032,No,50
1ec690a3,"Sony 55"" 4K Ultra HD TV",Sony,TV,855.39,3.2,1629,https://www.ebay.com/itm/1ec690a3,Yes,55
58d06d75,"Sony 50"" 4K Ultra HD TV",Sony,TV,803.18,2.6,1707,https://www.ebay.com/itm/58d06d75,No,50
450107f5,"LG 32"" 4K Ultra HD TV",LG,TV,672.22,2.8,1860,https://www.ebay.com/itm/450107f5,Yes,32
46e68957,"LG 65"" 4K Ultra HD TV",LG,TV,1376.66,3.5,4793,https://www.ebay.com/itm/46e68957,No,65
d87eb7fd,"TCL 40"" 4K Ultra HD TV",TCL,TV,410.5,3,1507,https://www.ebay.com/itm/d87eb7fd,No,40
7c04bf09,"Sony 32"" 4K Ultra HD TV",Sony,TV,1886.68,4.1,4122,https://www.ebay.com/itm/7c04bf09,No,32
719b4883,"Hisense 58"" 4K Ultra HD TV",Hisense,TV,1745.28,3.5,4486,https://www.ebay.com/itm/719b4883,No,58
2c12809a,"Samsung 55"" 4K Ultra HD TV",Samsung,TV,481.38,4.7,2856,https://www.ebay.com/itm/2c12809a,Yes,55
5d9b4d93,"Panasonic 65"" 4K Ultra HD TV",Panasonic,TV,1610.29,3.4,2731,https://www.ebay.com/itm/5d9b4d93,No,65
9db13d6e,"Hisense 58"" 4K Ultra HD TV",Hisense,TV,1080.25,3.5,1982,https://www.ebay.com/itm/9db13d6e,No,58
71265bea,"Sharp 50"" 4K Ultra HD TV",Sharp,TV,1073.97,3.7,2121,https://www.ebay.com/itm/71265bea,Yes,50
5e15e0d1,"Hisense 50"" 4K Ultra HD TV",Hisense,TV,332.21,4.2,4001,https://www.ebay.com/itm/5e15e0d1,No,50
c374b4be,"Hisense 32"" 4K Ultra HD TV",Hisense,TV,1682.47,4.8,2435,https://www.ebay.com/itm/c374b4be,Yes,32
32d4d01b,"TCL 32"" 4K Ultra HD TV",TCL,TV,1470.74,2.8,3674,https://www.ebay.com/itm/32d4d01b,No,32
a672efc5,"Samsung 85"" 4K Ultra HD TV",Samsung,TV,592.44,4.8,2234,https://www.ebay.com/itm/a672efc5,No,85
db6fb0b2,"Sony 40"" 4K Ultra HD TV",Sony,TV,1062.04,3.3,2024,https://www.ebay.com/itm/db6fb0b2,Yes,40
ef1969db,"LG 40"" 4K Ultra HD TV",LG,TV,1490.93,5,3295,https://www.ebay.com/itm/ef1969db,Yes,40
20e0abb8,"Samsung 50"" 4K Ultra HD TV",Samsung,TV,401.27,4.6,2992,https://www.ebay.com/itm/20e0abb8,Yes,50
c4824d9c,"Sharp 40"" 4K Ultra HD TV",Sharp,TV,869.58,4,2904,https://www.ebay.com/itm/c4824d9c,No,40
df53edc6,"TCL 60"" 4K Ultra HD TV",TCL,TV,945.12,3.5,2627,https://www.ebay.com/itm/df53edc6,No,60
2e0a4b1a,"Sharp 85"" 4K Ultra HD TV",Sharp,TV,1669.4,4.9,966,https://www.ebay.com/itm/2e0a4b1a,Yes,85
9a4ce91f,"TCL 60"" 4K Ultra HD TV",TCL,TV,1396.18,4.3,2324,https://www.ebay.com/itm/9a4ce91f,No,60
d3de8c8c,"Vizio 75"" 4K Ultra HD TV",Vizio,TV,982.64,3.3,1099,https://www.ebay.com/itm/d3de8c8c,Yes,75
6c6ceb81,"LG 70"" 4K Ultra HD TV",LG,TV,1176.7,4.1,2981,https://www.ebay.com/itm/6c6ceb81,No,70
74d018dc,"LG 58"" 4K Ultra HD TV",LG,TV,561.48,4.4,927,https://www.ebay.com/itm/74d018dc,Yes,58
666ac754,"LG 50"" 4K Ultra HD TV",LG,TV,1329.32,3.2,4687,https://www.ebay.com/itm/666ac754,Yes,50
bcb5e522,"Sony 60"" 4K Ultra HD TV",Sony,TV,671.67,2.9,766,https://www.ebay.com/itm/bcb5e522,Yes,60
7ad70090,"TCL 65"" 4K Ultra HD TV",TCL,TV,1182.28,4.3,1517,https://www.ebay.com/itm/7ad70090,No,65
25677563,"Sony 70"" 4K Ultra HD TV",Sony,TV,1170.85,4.2,2243,https://www.ebay.com/itm/25677563,No,70
761d7d27,"LG 58"" 4K Ultra HD TV",LG,TV,760.63,4.3,984,https://www.ebay.com/itm/761d7d27,No,58
eca128fc,"Sharp 75"" 4K Ultra HD TV",Sharp,TV,742.86,3.7,2604,https://www.ebay.com/itm/eca128fc,Yes,75
de7d9103,"LG 60"" 4K Ultra HD TV",LG,TV,483.69,5,4747,https://www.ebay.com/itm/de7d9103,No,60
36676c7f,"Sharp 58"" 4K Ultra HD TV",Sharp,TV,575.95,4.9,4077,https://www.ebay.com/itm/36676c7f,No,58
536b0009,"Sony 85"" 4K Ultra HD TV",Sony,TV,479.01,2.7,2559,https://www.ebay.com/itm/536b0009,No,85
1a2eb9db,"Sharp 58"" 4K Ultra HD TV",Sharp,TV,144.39,3.5,1514,https://www.ebay.com/itm/1a2eb9db,No,58
e4994686,"Vizio 65"" 4K Ultra HD TV",Vizio,TV,765.32,4.9,3436,https://www.ebay.com/itm/e4994686,No,65
d0a0f7c7,"Panasonic 50"" 4K Ultra HD TV",Panasonic,TV,980.73,4,659,https://www.ebay.com/itm/d0a0f7c7,No,50
cffa69de,"LG 50"" 4K Ultra HD TV",LG,TV,470.73,4.9,2525,https://www.ebay.com/itm/cffa69de,Yes,50
49c47728,"Samsung 50"" 4K Ultra HD TV",Samsung,TV,1489.46,4.6,1884,https://www.ebay.com/itm/49c47728,Yes,50
ddcac9ee,"Vizio 65"" 4K Ultra HD TV",Vizio,TV,1007.45,2.9,4833,https://www.ebay.com/itm/ddcac9ee,No,65
e2b327db,"Vizio 65"" 4K Ultra HD TV",Vizio,TV,1164.36,3.8,2341,https://www.ebay.com/itm/e2b327db,Yes,65
0d21dfb2,"Panasonic 58"" 4K Ultra HD TV",Panasonic,TV,545.26,3.8,3329,https://www.ebay.com/itm/0d21dfb2,No,58
b3ae3899,"LG 75"" 4K Ultra HD TV",LG,TV,1049.42,2.8,116,https://www.ebay.com/itm/b3ae3899,Yes,75
8fa036c9,"Hisense 40"" 4K Ultra HD TV",Hisense,TV,1491.63,4.4,1680,https://www.ebay.com/itm/8fa036c9,No,40
c6758d32,"LG 40"" 4K Ultra HD TV",LG,TV,1769.31,4.8,2264,https://www.ebay.com/itm/c6758d32,Yes,40
506b9b7c,"Sony 55"" 4K Ultra HD TV",Sony,TV,1762.35,3.6,3666,https://www.ebay.com/itm/506b9b7c,Yes,55
a9ae052c,"TCL 55"" 4K Ultra HD TV",TCL,TV,657.7,3.2,2028,https://www.ebay.com/itm/a9ae052c,No,55
23348b3b,"Samsung 60"" 4K Ultra HD TV",Samsung,TV,797.01,3.6,1419,https://www.ebay.com/itm/23348b3b,No,60
816f39ee,"Sharp 43"" 4K Ultra HD TV",Sharp,TV,1297.3,4.9,2996,https://www.ebay.com/itm/816f39ee,Yes,43
c2204449,"Samsung 60"" 4K Ultra HD TV",Samsung,TV,906.83,4.2,942,https://www.ebay.com/itm/c2204449,Yes,60
87ee4acf,"TCL 70"" 4K Ultra HD TV",TCL,TV,980.59,2.7,1182,https://www.ebay.com/itm/87ee4acf,Yes,70
17e8fb41,"Hisense 65"" 4K Ultra HD TV",Hisense,TV,501.41,3.3,4038,https://www.ebay.com/itm/17e8fb41,No,65
dbfef190,"Panasonic 32"" 4K Ultra HD TV",Panasonic,TV,720.88,5,3388,https://www.ebay.com/itm/dbfef190,No,32
010a5f96,"LG 50"" 4K Ultra HD TV",LG,TV,1210.98,2.8,3617,https://www.ebay.com/itm/010a5f96,Yes,50
919fb9ea,"Sony 55"" 4K Ultra HD TV",Sony,TV,1230.99,3.2,4076,https://www.ebay.com/itm/919fb9ea,Yes,55
